unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
fbfca9353dc23b0823e708a1183ccfaa6b6ba618,4431324ba2eb43217ae08e112d9e05db41d7a588f0b5e477aef634f8429303fcc89387569837c548f0a4fc197d10ebdc15343fe582039b64b21a645357836b99,2020-01-29 05:30:00.000000 UTC,2020-01-29 06:00:00.000000 UTC,2158,21.51,,,,,53.25,0.0,0.0,0.0,53.25,Cash,Flash Cab,,,,,,
d52af5031882992c235f3cb150b6406ff697163e,1f449840a00f8ff9ae6f872257982970a71b322f93fee8ccea163c3f6248e31d096fb2d005973896293fbaab729d3cf785bf9af1515bcd78ee8aea4b65e0c821,2016-05-01 05:15:00.000000 UTC,2016-05-01 05:15:00.000000 UTC,0,0.0,,,,,5.25,0.95,0.0,0.0,6.2,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
ac03aaf7e0f6f35ed118289afa562b43251e777c,6ad5805a727e5aa27d3c226e4c88faa41f494b01215006d39233d0fadf4255020d630600a3916de9c0207fe818849db118e2670e98c5d7fae9017e777ab0b513,2016-02-20 02:45:00.000000 UTC,2016-02-20 02:45:00.000000 UTC,0,0.0,,,,,11.0,2.2,0.0,0.0,13.2,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
a0acaffab693c86729a0fd0b8466f687af6bcc50,129c8726fd35b2044735d92600d02e2f8b6a54f5d80919972adfce76423f37fa4de34a9d2425b4954b866d5c407bd9ca7dd226727c8077faacdb5ec4691958a7,2013-03-11 07:30:00.000000 UTC,2013-03-11 07:15:00.000000 UTC,,0.0,,,,,11.05,3.32,0.0,0.0,14.37,Credit Card,Chicago Elite Cab Corp.,,,,,,
ffed3d4e6537abb10e5e3f6ae8da28011231bd5a,ad202e5d5a44894bf24e0c0572c3511002a3b0c0b78c93be8e879aba4d5328661b5b9450be4fe41b2af77c571f89aa2e5d2f50f215af789e94c7da4e9ac53494,2019-12-23 20:00:00.000000 UTC,2019-12-23 20:00:00.000000 UTC,120,0.3,,,,,4.25,0.0,0.0,0.0,4.25,Cash,Choice Taxi Association,,,,,,
6ef0e9dbb789a5f7e986fbe02b2b74dd3a4fe785,bee9782d8d7310bc1b902a8fe547baf0da4c95165bd81fa8562135699154d78cafe9b966c231126dcc9db2ef96ca27cee093190d4162697d8fc0c5a27403afe2,2016-02-04 22:30:00.000000 UTC,2016-02-04 22:30:00.000000 UTC,0,0.0,,,,,13.75,2.75,0.0,0.0,16.5,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
685a2f642fe1d0e9b7d721d2fd6f912635a5cf52,67d5ca2736337fa9f349db0f29887fe290c0cd8426305560537270cf160e322170787d2149cd327faf66841281ba8610c7efe0edc9dc0ca436a79be991e79fe2,2013-05-11 23:30:00.000000 UTC,2013-05-11 23:30:00.000000 UTC,240,1.4,,,,,5.85,0.0,0.0,1.5,7.35,Cash,,,,,,,
7a246125ff3d128553e61577e750387d753fd7c7,5e61d7ef452d7ccbf325ff879ffbf59eeb89f68ec7862383b914ba1ec3214e1267aa7d0bf5841e357fdb4f886ba2bc724f21c453fbab5fd2c7909c9915482cd8,2017-05-11 06:15:00.000000 UTC,2017-05-11 06:15:00.000000 UTC,4,0.0,,,,,3.25,0.0,0.0,0.0,3.25,Cash,Chicago Carriage Cab Corp,,,,,,
34869651f278cc8c19d505c9c7b71c2b3d50b59e,ceb0df8bf1082e9514ba3effeda1ca304a4506ea75019dba4e5336ecc9b0ae561eb0afa4d2ee11ade9d99b1bee0d830e3e79d627a4e43fdc7b30841d04cebac7,2013-03-01 11:30:00.000000 UTC,2013-03-01 11:45:00.000000 UTC,720,0.0,,,,,0.0,0.0,0.0,0.0,0.0,Unknown,Chicago Elite Cab Corp.,,,,,,
d47470625acc755edced08fa43486dc98d46aa8e,fa0a84435b292833f8429400e94600f4b71dd17cafbaf54e7ee337a28fb45cf758d7a69276efdd283eca0c39c4aca6dafed346b7518f82db275624aa3b128b4a,2017-03-10 17:45:00.000000 UTC,2017-03-10 18:00:00.000000 UTC,676,2.0,,,,,8.0,0.0,,0.0,8.0,Cash,Metro Group,,,,,,
96b3dae0cb8d0722b6da38bcb3ec81fbbf9ef41c,d72104d59ef45d3ecb85925a234e9366c59ab32d9751d1864d113aae982243cedea580cd2f25ed5da87bc6fae3dcafe0de0d7cd43753f85632618d602842933c,2016-12-06 13:30:00.000000 UTC,2016-12-06 13:45:00.000000 UTC,540,1.8,,,,,8.75,2.0,0.0,0.0,11.25,Credit Card,City Service,,,,,,
a47265ac92e38fedf83648416d4ad1cb2debd1c7,7ff3ea8c15d902e432f0f3ca3aab1d5f20bff4c4fedfb5f405d8d1938b0c99cb713ec7e5986fce6f511509c8ad109edf9fb0126f2d47e596a9c0854d0bbca603,2019-11-18 17:30:00.000000 UTC,2019-11-18 17:45:00.000000 UTC,240,0.6,,,,,5.25,1.0,0.0,0.0,6.25,Credit Card,Taxi Affiliation Services,,,,,,
6ef289586e2374fecf37322f8ff581e5f1f8e256,42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2018-04-08 03:45:00.000000 UTC,2018-04-08 04:30:00.000000 UTC,3000,26.56,,,,,66.25,0.0,0.0,1.0,67.25,Cash,Patriot Taxi Dba Peace Taxi Associat,,,,,,
60b740c18f64b9a87d4fea709a606d8d49ca1f20,7e62180fd8402ef87fb6d789a65bd64251e62d34f66b999fecff86ac71e0cf7a1ca1c22093ee3f7de8d521259887fa4c4c46c925b87b6cf12ebe80066d1caa63,2016-03-16 00:45:00.000000 UTC,2016-03-16 00:45:00.000000 UTC,0,0.0,,,,,54.0,0.0,0.0,0.0,54.0,Credit Card,Taxi Affiliation Services,,,,,,
135fa0de126e1c42f64a6de9e1923332c33d37a8,c2280976049b22e58ce53a17263114616be76981b9ac561152deb73415c9090b744fe7dc29b8b5f650749d3bc12d8fffb5c878886e7dc3c04a43ace71ead11c3,2013-05-21 11:45:00.000000 UTC,2013-05-21 11:45:00.000000 UTC,540,2.2,,,,,8.05,2.0,0.0,0.0,10.05,Credit Card,,,,,,,
c8ab978656a71550c0913a2304d8d87fb08bcb43,d688e9313aeb18ae082faf7e34b5b177eb7b94066d5787ca7384214e7a4f928e7aa9028ba679e30a28af6807112d3cd0680a5aaa3c963b68634b848be032423f,2015-11-06 14:45:00.000000 UTC,2015-11-06 14:45:00.000000 UTC,180,0.0,,,,,4.65,2.0,0.0,0.0,6.65,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,
a4e58481545aacbd9260e03caddc0e2bceb417ca,44c4d610e9975f12e4667a42761f382ad05400f7198ece55be8cc1615a13ef93ebf75ff55cfb820aca36b3d0cd696128fc26b20a0a6b1690607f375c0107f2cc,2014-01-18 15:45:00.000000 UTC,2014-01-18 16:00:00.000000 UTC,840,2.4,,,,,7.85,0.0,0.0,1.5,9.35,Cash,,,,,,,
4908aae8c909439a51657e42f16a818d25864ab7,4d2f169ecb601e50377371ac2d936989e6f3209877dcff31836a7dac9c3df350ea3b23d9c70421bcc8e8354b1eff67bfe5fbaedff9dad2ad825544353dd4ad7e,2013-06-24 21:45:00.000000 UTC,2013-06-24 22:00:00.000000 UTC,660,0.0,,,,,9.05,1.81,0.0,0.0,10.86,Credit Card,Chicago Elite Cab Corp.,,,,,,
5bf89cf51f4fda36db2f39146b3f0d5fba3715c7,380536a3f2d4529b90f83ceaf996768aa40893c6084271ff589b6d1fd65e29ba221b7195ded1356eacf50511398d9a3b6d1ae8e4c70bc745eec7fe2e2fa3e39c,2013-10-17 16:30:00.000000 UTC,2013-10-17 17:00:00.000000 UTC,2460,0.0,,,,,5.45,1.09,0.0,0.0,6.54,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
12fa1daf0cf7f5abee048e940f08dcc3c4922092,9d25482f4049d3afca44d464044306aba2ba6c6e8a865922dd88686df356b40662f240114c4ec1319d7f13cca26e8f1029ecf90e99e993995267ae4d42551cd0,2013-03-15 09:45:00.000000 UTC,2013-03-15 09:30:00.000000 UTC,,0.0,,,,,6.45,0.0,0.0,0.0,6.45,Credit Card,Chicago Elite Cab Corp.,,,,,,
37cd96bcd6151df37e7e3e0176377d991084a080,dd44f2759f7aeb03f89d7c29d03a7268d80c4e193d555f2336c1dfd8d5d99498e106a0d8b765085a6e1a39a6979e5d74cf8e5f55363983c1fccf624e757d7225,2014-03-16 01:00:00.000000 UTC,2014-03-16 01:15:00.000000 UTC,600,2.2,,,,,8.65,0.0,0.0,0.0,8.65,Cash,,,,,,,
6465166136cd8d1e95618ca2b40f93ebdf6fa391,1158f25979ad78fd3dafc867a540ad761b65922c312e6170ccee63c3f14adea37317d3cf4e2053d2bdb1531d17670872e0411e496905ef9cb4821e0e96056139,2017-07-07 22:45:00.000000 UTC,2017-07-07 23:00:00.000000 UTC,480,2.3,,,,,9.75,0.0,0.0,0.0,9.75,Cash,Sun Taxi,,,,,,
ea5d73c90f338682f358942dce555ee016c68811,e25ca00ab009dcfe45923c2dfc79d935f335b80497a54fbbca62487610e100654564cc5a4f112c6c17da2b1deb3a400e5f6c723eaec56d9db1c1e8cfbf24b609,2013-05-15 11:30:00.000000 UTC,2013-05-15 11:30:00.000000 UTC,,0.0,,,,,63.55,12.71,0.0,0.0,76.26,Credit Card,Chicago Elite Cab Corp.,,,,,,
963c229809dbb5bef3cffe08c88c1daaa07376ba,354fafd255c37a15b0c8f6f67d810b3e5374f54ebbadb9ba170319e9df32e3745eb1a1f99568bede724b24a963e774e43fc04f971aebba2ae60693cb834e5e98,2016-12-03 19:30:00.000000 UTC,2016-12-03 19:30:00.000000 UTC,300,0.9,,,,,5.5,0.0,0.0,0.0,5.5,Cash,City Service,,,,,,
44f3a4c72586c49f7ba0f4e46be9aa8f44a91e55,95e2243f1be3ddd4b546741f6176fb12f2101fdc321377deb6a90915750c19d388915c3ee42dd04060b56e139f57dee79553cf85c71424715337145addae5fde,2017-10-25 10:00:00.000000 UTC,2017-10-25 10:15:00.000000 UTC,750,1.3,,,,,8.25,0.0,0.0,0.0,8.25,Cash,Checker Taxi Affiliation,,,,,,
6018a4d0d73d19b960e4bf72d41f29c179b1b266,545ac2dfd5b722e0f0d884cc68ec27d5b0537410edd8bf8cc9b5a5678e04ce29f61294267fb5abdc2a3f7732167469a04bedb5fdc972527bb29597947d2d0abd,2014-03-25 08:30:00.000000 UTC,2014-03-25 08:30:00.000000 UTC,0,0.0,,,,,24.0,0.0,0.0,0.0,24.0,Credit Card,T.A.S. - Payment Only,,,,,,
ce4615b17996c476737766c5c86ac629f275d43c,145704ff91badf2808dafedfa719dddb09643f1563f8f6e23f839f6f94e7b7bc9b4d1f1d1462866064db58fca57d61409368f4b36fd05dbfea8697efd3006bf0,2013-01-04 14:00:00.000000 UTC,2013-01-04 14:00:00.000000 UTC,60,0.0,,,,,8.45,2.0,0.0,0.0,10.45,Credit Card,Taxi Affiliation Services,,,,,,
a25f406511f30d463ccd62f366c29d5c9ea80880,1603781d7038dfde391d0b3edb6554cac967d8e6cb2f4059054c2a68b2a326e487b2afcd47202fab9da899faf319e3b179bb25ae832759e004e3f65e5aaa7b6f,2014-10-28 00:30:00.000000 UTC,2014-10-28 00:45:00.000000 UTC,240,1.9,,,,,6.65,0.0,0.0,0.0,6.65,Credit Card,,,,,,,
c26f959cf4a90f18ab031425286d2e9db9975098,2e3d5a644579e645b2f9e531459f8bc1d2c99d7312d04a6619ba199fd58f06a3f11f395dea90b0110da0ae82bbee0988cb3390b7903ba9d5c114c964a6a1b60c,2014-05-29 22:45:00.000000 UTC,2014-05-29 22:45:00.000000 UTC,0,0.0,,,,,6.65,0.0,0.0,0.0,6.65,Credit Card,T.A.S. - Payment Only,,,,,,
afb062f8ebae9952fc07b5b5df97fbaa45c79690,a444557753916cec6d62fba3e5753ab190fabe78ce4056c12ec45f1677f334deb7ea372e7b72fee16a24b93a3c412cdad5c043a5ffca8b2801ff186dd1d19906,2015-01-19 01:45:00.000000 UTC,2015-01-19 01:45:00.000000 UTC,0,0.0,,,,,22.75,4.55,0.0,0.0,27.3,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
c565867f77ce31905692f95335223f32b7cd244a,a71b3ca5eaf2530647c68518a8c8dba369222a4c1071eb806291c56d0a16687b4b51c2ca5df6ce3ad2daf3fd8dbb2dd5be3fec5de51767e9ed93bdec74339c1b,2014-02-15 11:30:00.000000 UTC,2014-02-15 12:00:00.000000 UTC,1620,9.6,,,,,23.25,0.0,0.0,0.0,23.25,Cash,,,,,,,
9bad2c45fb4d7e425b5726fe997813a27b46c03e,511d5a90fddd5d591ca80c1c2969c190f8ad2997c0b6e9d1776a3864f2536814f53b603888e6ca6fa11e0e8625b02db335ef976a9a36e8d35b7d714e38e55bef,2015-11-22 02:30:00.000000 UTC,2015-11-22 02:30:00.000000 UTC,0,0.0,,,,,44.15,2.0,0.0,0.0,46.15,Credit Card,Suburban Dispatch LLC,,,,,,
9644ab0e35aa4f7d5f6c52740ccb8856db792b38,246b133e4bb92c83662e7d5c3f20075a6c5f7b743d6fdf4ba9575c846e0d92d33f64da21cc0a5e805c5fb8546cea0af8ce5a94ef1cced443ff2fc4c32ae37566,2013-11-19 17:15:00.000000 UTC,2013-11-19 17:45:00.000000 UTC,1800,0.0,,,,,29.65,0.0,0.0,0.0,29.65,Cash,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
c69535bd057d0a91f961503a7177c24ffdba492d,54044c4ce47d539663e1520272de87e38a14d38ca23a666360031dadffe5fb5b8be396c3219a60f4b5325d461a8bb9c1202e3aedb1b1b77dfbfcdb68dd8c144e,2015-04-15 11:00:00.000000 UTC,2015-04-15 11:00:00.000000 UTC,0,0.0,,,,,8.25,2.06,0.0,0.0,10.31,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
6994ab85146e78ca993454be1757ca4b36ccecd9,24471dbdad65718d90f3f55715fe1c45b75169615d640373bb11523c63d52525850f6b457e6c59fb9fcf84ea220c1d7299758173d203b2325e3f5035cc355e24,2013-10-12 10:30:00.000000 UTC,2013-10-12 10:30:00.000000 UTC,,0.0,,,,,6.25,0.0,0.0,0.0,6.25,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
cf604129f1e1a03e7cc4f9c5c0bdd7beb23c42e0,ab535303610a73e9993813b82cbf54141b94b762c610476fb877a3c0c7ef464269c874605ea06288701399892c6472b5ff8c413b28610cd094f23fb7f23ffa6d,2015-12-15 11:30:00.000000 UTC,2015-12-15 11:30:00.000000 UTC,120,0.04,,,,,3.65,0.0,0.0,0.0,3.65,Cash,,,,,,,
238514ba26d8df103ef1043ca6292c65b85ba2a5,4d275541c0a1f02f57b21314b35cd1d8f07229912a3743b27ff5621538677cbf023087de0db2d0cc1562fa9745a9b2e6713146f0fd414ed2df38188af8ae81f5,2017-04-03 17:00:00.000000 UTC,2017-04-03 17:00:00.000000 UTC,2,0.0,,,,,3.25,0.0,,0.0,3.25,Cash,Yellow Cab,,,,,,
7504fbd4f6e27e1219bdc4abe61410e0614a4e86,12c12b431a195b67d580683d02126dd06703fc9316e46c40b50eaba38ff5057000287fb4c818d3dbdb7cd977b74a6017690e5c604cc26e89ac01133f54760eeb,2015-09-07 10:00:00.000000 UTC,2015-09-07 10:00:00.000000 UTC,0,0.0,,,,,7.25,2.0,0.0,0.0,9.25,Credit Card,Suburban Dispatch LLC,,,,,,
a530bce9ca5de0766f6e60a842252f2aeafd899e,31af69ed89cd6d3c48818cb0ba3541db71149cc4fd3c54c3911700a8f601d4e430458b9584806beaf07cecf0550af0cbd263dda35bf02cb730f15bd0a050f1ac,2013-03-12 16:30:00.000000 UTC,2013-03-12 16:45:00.000000 UTC,480,0.0,,,,,0.0,0.0,0.0,0.0,0.0,Unknown,Chicago Elite Cab Corp.,,,,,,
5cb2f660001cce4b658181dbf93f4a56c0be51b6,83509dee15087de780f4ceef090a6d37029553d45b193c918d822cb721739004e50d85a2cc2428e408c3f20ca4f149191e9ea39f99a7a340eaf26cbca654e681,2014-04-14 10:45:00.000000 UTC,2014-04-14 10:45:00.000000 UTC,0,0.0,,,,,36.0,0.0,0.0,0.0,36.0,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
318affa4d921777144ad0666ee4082b2136e818f,c53c8b33059fe0391a561a8c14ac5b7210119818d0f79c87dd5b205cc0aa0d2c31eb843ac6a8954ebc6535cd6e8fffc8722f5f3a461e3c878ce0be58d4ae7ef2,2021-11-02 20:00:00.000000 UTC,2021-11-02 20:30:00.000000 UTC,2220,15.9,,,,,41.25,8.25,0.0,4.0,53.5,Credit Card,"Taxicab Insurance Agency, LLC",,,,,,
8499a44b151d782a614c5dfdc4eaf1ae512e098b,70b31718cdb651df61aa294073dba134bf51cbc542c508bad506fddf71338245c1b0bf5c20660ba3ef5506b81f8c1f5bd9d40a9513b00c97ff3c129df846746d,2016-11-16 06:00:00.000000 UTC,2016-11-16 06:30:00.000000 UTC,1623,23.0,,,,,0.01,10.0,,0.0,10.01,Credit Card,303 Taxi,,,,,,
63ba102751d0a641d2d52c1b3b02a25130652ce5,a692055914b912499c7042ab77631e9da33065435edbde56ed1d894cb7890fa7d0757ef437d8bde7d263bdd39459677830a0b7adb69eb158b70a46d1cd31a380,2019-04-11 10:15:00.000000 UTC,2019-04-11 10:15:00.000000 UTC,118,0.0,,,,,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,,,,,,
12d92cdddd06b3a0789ab5ec930c36c91bf01903,678d78f18afa9677b7b2661e967aaa5dff025f6f77505e7e07f05a393afea8d806c5f2b402ce4f83bb3b50cbe0d845c6ecb5ce7489a30ac7733269a2d9bfedf0,2017-02-01 16:45:00.000000 UTC,2017-02-01 16:45:00.000000 UTC,537,2.2,,,,,7.8,0.0,,0.0,7.8,Credit Card,Metro Group,,,,,,
b860d00d9a4e477c4e243767ddefe507aa85deaf,e7fef14bf98a751c5a779631d3dd85d04196ca369678b48621091ba582a81b802ef50369cd5bbca33a5adf4a4929e6a37c02f83965b79908930d8b77f1c64ba3,2014-01-25 23:45:00.000000 UTC,2014-01-26 00:00:00.000000 UTC,1080,4.0,,,,,12.25,0.0,0.0,1.0,13.25,Cash,,,,,,,
983104f0177d11463b58ef506fb64a5d584307ba,bc926a3f4b4b068427b4bc0c26e4d1d5fe59aff06337689aa5f42444ffccd09d9e04c1cca5ac7e53452b56f747209813ae66f1d94848715ebc7c141c8e6db753,2014-12-19 19:30:00.000000 UTC,2014-12-19 19:45:00.000000 UTC,480,1.6,,,,,7.05,0.0,0.0,1.0,8.05,Cash,,,,,,,
a228aacc729153a3aa9b515eefd8c352aba6a3e2,45002471b85d61e62cf602a15145d2bff912e080f50470f83557cd990c60e7f530d3ff9982e08639c4a3a84bc898120032ed1a771bb8aa8a5d3b5fdd31bb3133,2016-04-01 15:15:00.000000 UTC,2016-04-01 15:15:00.000000 UTC,0,0.0,,,,,10.25,2.05,0.0,0.0,12.3,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
f12942d4514bda0f3855a794b5b7397d363ddde9,4b1a94338d7d6c05ef493dd049ea1c54fba2accc57eb58ff9759ca55518a57a9d472b708b383383d68b0932166562f3fdbea741eae2201eb2eb89b595ee83817,2021-10-15 18:00:00.000000 UTC,2021-10-15 18:30:00.000000 UTC,1980,7.7,,,,,41.0,0.0,0.0,7.0,48.0,Cash,Star North Management LLC,,,,,,
37815aa7f70ed7ed4c8d5003242d4a201ec71786,c6e0071dc1db129271f6d4833953bb62bd466a9aed33300620da9672656820ee26fc53346d5ddac565f783b3e1d9e54e55fa95ddaab38064dab331f8197822fd,2015-05-31 20:30:00.000000 UTC,2015-05-31 20:30:00.000000 UTC,0,0.0,,,,,1.5,0.0,0.0,0.0,1.5,Credit Card,T.A.S. - Payment Only,,,,,,
3c7d2c8ccb9b337dc7af8478863bb5cee86b84d4,4dffa8e2a7325f82a9b81f5d44b8d2914eeb9cfc31cc918ca491b72c61e9ff78049703f3e85c933e9ddc536ab9c527aec873caa623e593e06fa19e018d18b7e3,2019-06-23 19:15:00.000000 UTC,2019-06-23 19:30:00.000000 UTC,843,2.6,,,,,10.75,3.0,0.0,0.0,14.25,Credit Card,Taxi Affiliation Service Yellow,,,,,,
7d0d76594724a4c7f0e53ab8a658e3357a04d67b,6b13f64954003e46e0831bab52e2593cacb51d69a49be67e8af5b9e10bae302143586ea85471afd0abdcdb892edabea9b28b5fa574c56bd0b6e8616259c29d1b,2019-03-07 08:45:00.000000 UTC,2019-03-07 09:00:00.000000 UTC,969,3.92,,,,,14.0,0.0,0.0,0.0,14.0,Cash,Flash Cab,,,,,,
f489a25c91451abe83f11cc60883f8b3d6ac4e96,9a8899dcdf0d6b8a716018392bed8c6dafe929b0b7ea7d2699742d9dc84a2755dffbcfab23f3c730acfdb729bde6a509479084b3eb294f0aa17c4672e6058bfb,2016-05-12 13:15:00.000000 UTC,2016-05-12 13:15:00.000000 UTC,0,0.0,,,,,6.5,1.2,0.0,0.0,7.7,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
a17e315814b363dd061acdd4803a8ca423894b01,587e7ab46f2a7a7f1ad7676dcfdfa7a3174ee58118e47bdfbf3f63388f4fab4147bb22571da494a439cedd1fc9af83cc92b6be51b78efa0195584600ecd24349,2014-01-18 17:30:00.000000 UTC,2014-01-18 17:30:00.000000 UTC,,0.0,,,,,45.05,0.0,0.0,0.0,45.05,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
ac250c7d401ab82b54910a755e35d17e8de4aae8,54044c4ce47d539663e1520272de87e38a14d38ca23a666360031dadffe5fb5b8be396c3219a60f4b5325d461a8bb9c1202e3aedb1b1b77dfbfcdb68dd8c144e,2015-04-18 17:45:00.000000 UTC,2015-04-18 17:45:00.000000 UTC,0,0.0,,,,,5.25,1.05,0.0,0.0,6.3,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
f73e18932819c92b35250234a870a21f80328ddc,8f97e4651008e654e9adcc9b242245e8813c067d6f2559a0b824e387073358dc33c6d6c020e92b3f92d20473145b80c8324c91439b9258dea4c4bd5a92f22cbf,2015-04-21 21:30:00.000000 UTC,2015-04-21 21:30:00.000000 UTC,0,0.0,,,,,39.65,7.93,0.0,0.0,47.58,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
d0fc798413feccb7ddcd343d86a0dc8b930f285d,ad073711ad508bf48c6a8f2ff0be659b9ef66d8e433e5934aa0acf7273a1e2d695430c85d7ef80863753918421333bcb9c86363ad3e2ea3bfe4cd7374022bc9c,2015-09-27 03:30:00.000000 UTC,2015-09-27 03:30:00.000000 UTC,0,0.0,,,,,7.05,1.41,0.0,0.0,8.46,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
158239a8fa7d5a3ea7c872dbc9a22aa486ebda4b,c0bc00deb27bf4840629b0d6d7c43822b8783db887163ce91c4643add1fdd3aad85b1238f57500e2017ce90a2505973d227f5bf136717d6f40d966c0a74c5024,2013-03-16 03:00:00.000000 UTC,2013-03-16 05:00:00.000000 UTC,7200,0.0,,,,,0.0,0.0,0.0,0.0,0.0,No Charge,Chicago Elite Cab Corp.,,,,,,
6cada105c610f3b698c497f70f564dde2574a0c2,31d18c12a75eaeb647e36a502a0c3e548fe4e08ed6f7f46a19c5aa1323e963e9d5d6277727d4a41f4f15077fb84bac332fd855f62f0f4013d1853e4f061b4d6a,2014-06-04 17:15:00.000000 UTC,2014-06-04 17:15:00.000000 UTC,0,0.0,,,,,36.45,9.11,0.0,0.0,45.56,Credit Card,T.A.S. - Payment Only,,,,,,
a0d9cc76ba00d6eaf51844dbd6f2cf80ff8f101b,2105dc22fb18396aa0a15525f0b12c80a86b368b7d8647059add8df17844348f762ae8d65bb7cee249475da5a7cb1090699eb311a22cc34daa70537032912b3d,2018-02-10 04:15:00.000000 UTC,2018-02-10 04:15:00.000000 UTC,24,0.0,,,,,3.25,3.56,,11.0,17.81,Credit Card,Yellow Cab,,,,,,
0f75121b54e725ae78c4b4466e14988539a5edc6,6ac56232b10298edfb36d568c8f7e71db5a741c2f31c81985b330d81204f52dd0464af1383eacefc4d2c9b7c0bf5e38c29e8433f3e6f5401f3783be477b0fcc6,2016-11-18 16:15:00.000000 UTC,2016-11-18 16:30:00.000000 UTC,420,1.1,,,,,6.5,0.0,0.0,0.0,6.5,Cash,Sun Taxi,,,,,,
7642f1ac86b95e4edd7d8370da775dc806409b48,4c658dc5e7ea935f4c3bb9a3071f509efac3e99c93f6a6d2a7343b0f8b3ee32bf51c061b431a1ba5f470846eb8d4d2f0cb14ba1229007580b4b1275cf15efc16,2015-08-14 06:00:00.000000 UTC,2015-08-14 06:00:00.000000 UTC,0,0.0,,,,,56.55,8.0,0.0,0.0,64.55,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
e3f3da7fe456750495c7e287caf68b6e4f259425,0773011283ad72bf71eb3eb707c71619f690580dea49a8ca534f2fa272918650a5c949ff5b09b238219bb57fe5303fe032c30929dd7f8f138aa320c231695686,2017-03-28 07:30:00.000000 UTC,2017-03-28 08:00:00.000000 UTC,2220,11.9,,,,,33.0,7.4,0.0,4.0,44.4,Credit Card,Chicago Medallion Management,,,,,,
e3dd669e65d201529d36f30a423c4da28ec907e6,2182f5a35823ac9d08d861dadd787f7fc399428b1b762d461df0c02d23a27005c88ee96ca30c6a21afdb8732fad57681b4107265099c17fbbb11482e0b96cd1f,2016-03-08 15:45:00.000000 UTC,2016-03-08 15:45:00.000000 UTC,0,0.0,,,,,20.25,0.0,0.0,0.0,20.25,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
c469317835244ab206364097fbb3d22ac4c7a465,b24a8d63c6b52037985d5b14a25f034184f923f5313430076228fcd255a7c8a59ec22a78417cc2660a1268b7752b5e50ada4e21064af8c6eb60f3baeb193bf86,2021-11-29 16:30:00.000000 UTC,2021-11-29 17:00:00.000000 UTC,2160,17.3,,,,,43.25,10.0,0.0,7.0,60.25,Credit Card,Top Cab Affiliation,,,,,,
0219e95a6ef66af997a39eda2d3f2ca7725be791,55af2e70fd4624a43fea70121974c54db44c8e7582ce3dd39b4bb431e168dc7d495f6b2972fa39df8c9cb02c03191dfae28570c05fbd3b2a747bbee28b809172,2015-06-23 12:45:00.000000 UTC,2015-06-23 13:00:00.000000 UTC,540,0.0,,,,,7.85,0.0,0.0,0.0,7.85,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
4a7496ae91e609de6a992fd7a04a4384b53f004f,0112325ee6a8a8be213ea46f434fb060b42dc580c978885277ab82985265592910eca82088ab159dafa6caab62cd7873dd9a08f254c2a4db2569ecb20309eab3,2016-03-22 21:30:00.000000 UTC,2016-03-22 21:30:00.000000 UTC,0,0.0,,,,,13.0,2.6,0.0,0.0,15.6,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
a345a72f20b78e0af7e15a855c5219ba44f6fdf6,ebcc9ba7a913bf2458b5753d5fedc3f8a66cf9448a632745d2f88db6cc972ad6b8746ab4c2c91ba793d23b9b8b4333ad5736d457df1e0887bba9a52aff3874e5,2013-04-25 14:30:00.000000 UTC,2013-04-25 14:30:00.000000 UTC,,0.0,,,,,7.45,1.49,0.0,0.0,8.94,Credit Card,Chicago Elite Cab Corp.,,,,,,
